UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;3,9
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;6,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;5,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;2,2
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;3,4
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;2,8
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;1,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;SERVIÇO SOCIAL;1,7
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;0,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;0,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;1,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;0,5
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;1,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;1,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NUTRIÇÃO;1,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NUTRIÇÃO;5,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NUTRIÇÃO;4,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NUTRIÇÃO;7,1
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NUTRIÇÃO;2,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NUTRIÇÃO;2,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NUTRIÇÃO;0,0
UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;NUTRIÇÃO;1,0
